Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1434844800,2015-06-21T00:00:00,0.830841942857143,0.178606161692829,0.415901128834714,7.28316047108571,1.56566161339934,3.64578929536511
1434931200,2015-06-22T00:00:00,0.838464342857143,0.180244749656029,0.419716733946714,7.34997842948571,1.58002547548475,3.6792368897769
1435017600,2015-06-23T00:00:00,0.857096914285714,0.184250195088743,0.429043787734571,7.51331155062857,1.61513721014792,3.76099784328125
1435104000,2015-06-24T00:00:00,0.8554032,0.1838860971876,0.428195951766,7.4984644512,1.6119455279465,3.75356571318076
1435190400,2015-06-25T00:00:00,0.852015428571429,0.183157827681286,0.426500108202143,7.46876724685714,1.60556151745415,3.73869994849999
1435276800,2015-06-26T00:00:00,0.857943771428571,0.184432244039314,0.429467705718857,7.52073510034286,1.61673305124863,3.7647139083315
1435363200,2015-06-27T00:00:00,0.853709142857143,0.183521925582429,0.427347944170714,7.48361434628571,1.60875319965557,3.74613207860048
1435449600,2015-06-28T00:00:00,0.867597257142857,0.186507454667771,0.434300027486286,7.60535755611428,1.63492434761768,3.80707404094478
1435536000,2015-06-29T00:00:00,0.855894171428571,0.183991641356514,0.428441721220857,7.50276830674286,1.6128707281312,3.75572012822203
1435622400,2015-06-30T00:00:00,0.8594112,0.1847476972816,0.430202268056,7.5335985792,1.61949831437051,3.7711530817789
1435708800,2015-07-01T00:00:00,0.840957257142857,0.180780651647771,0.420964631786286,7.37183131611429,1.58472319234436,3.69017596223858
1435795200,2015-07-02T00:00:00,0.8418888,0.1809809054934,0.421430941569,7.3799972208,1.58647861755514,3.69426363379385
1435881600,2015-07-03T00:00:00,0.847020685714286,0.182084107393057,0.423999850228429,7.42498333097143,1.59614928540754,3.71678268710241
1435968000,2015-07-04T00:00:00,0.865747885714286,0.186109895137657,0.433374272989429,7.58914596617143,1.6314393407767,3.79895887702533
1436054400,2015-07-05T00:00:00,0.866401714285714,0.186250448720143,0.433701565133572,7.59487742742857,1.63267143348077,3.80182791996089
1436140800,2015-07-06T00:00:00,0.900923314285714,0.193671559948943,0.450982315741571,7.89749377302857,1.69772489451243,3.95331097979062
1436227200,2015-07-07T00:00:00,0.891661714285714,0.191680593025143,0.446346163308572,7.81630658742857,1.6802720784584,3.91267046756294
1436313600,2015-07-08T00:00:00,0.913553485714286,0.196386668953457,0.457304700642429,8.00820985577143,1.72152554004601,4.00873300583153
1436400000,2015-07-09T00:00:00,0.895872,0.192585678496,0.44845373936,7.853213952,1.68820605769594,3.93114547922976
1436486400,2015-07-10T00:00:00,0.889977942857143,0.191318632540829,0.445503304514714,7.80154664708571,1.6770991328529,3.90528196737599
1436572800,2015-07-11T00:00:00,0.887380457142857,0.190760250820371,0.444203060527286,7.77877708731428,1.67220435869138,3.89388402858219
1436659200,2015-07-12T00:00:00,0.885339085714286,0.190321417034257,0.443181195070429,7.76088242537143,1.6683575417223,3.88492635598738
1436745600,2015-07-13T00:00:00,0.861776914285714,0.185256255078743,0.431386492384571,7.55433643062857,1.62395633202026,3.78153399224315
1436832000,2015-07-14T00:00:00,0.874305942857143,0.187949621394829,0.437658247404714,7.66416589508571,1.64756638114707,3.83651219674973
1436918400,2015-07-15T00:00:00,0.871936114285714,0.187440179149343,0.436471963555571,7.64339197782857,1.64310061042314,3.82611323252814
1437004800,2015-07-16T00:00:00,0.876602057142857,0.188443217274171,0.438807631510286,7.68429363291428,1.65189324262539,3.84658769781917
1437091200,2015-07-17T00:00:00,0.8749032,0.1880780138126,0.437957221141,7.6694014512,1.64869186908125,3.83913300052201
1437177600,2015-07-18T00:00:00,0.879226628571429,0.189007421612886,0.440121434008143,7.70730062605714,1.65683905785856,3.85810449051538
1437264000,2015-07-19T00:00:00,0.894025371428571,0.192188708598114,0.447529357876857,7.83702640594286,1.68472621957107,3.92304235114853
1437350400,2015-07-20T00:00:00,0.900989485714286,0.193685784826457,0.451015439697429,7.89807383177143,1.69784958978872,3.95360134438766
1437436800,2015-07-21T00:00:00,0.886190742857143,0.190504497841229,0.443607515828714,7.76834805188571,1.66996242807621,3.88866348375451
1437523200,2015-07-22T00:00:00,0.887061257142857,0.190691632369771,0.444043276056286,7.77597898011429,1.67160284935342,3.8924833579094
1437609600,2015-07-23T00:00:00,0.892284342857143,0.191814439541029,0.446657837421714,7.82176454948571,1.68144537701666,3.91540260283875
1437696000,2015-07-24T00:00:00,0.911435657142857,0.195931399168971,0.456244562428286,7.98964497051429,1.7175346451152,3.99943983424635
1437782400,2015-07-25T00:00:00,0.917283771428571,0.197188568784314,0.459171999293857,8.04090954034286,1.7285549939633,4.02510174580995
1437868800,2015-07-26T00:00:00,0.9132696,0.1963256420178,0.457162593723,8.0057213136,1.72099057792804,4.00748729657582
1437955200,2015-07-27T00:00:00,0.910228457142857,0.195671887284371,0.455640264767286,7.97906265531429,1.7152597639348,3.99414256095003
1438041600,2015-07-28T00:00:00,0.920849142857143,0.197955016977429,0.460956745495714,8.07216358628571,1.73527367882414,4.04074683101543
1438128000,2015-07-29T00:00:00,0.922221942857143,0.198250127907829,0.461643938859714,8.08419755108571,1.73786062124003,4.04677076804426
1438214400,2015-07-30T00:00:00,0.919743771428571,0.197717395189314,0.460403420968857,8.06247390034286,1.73319068622953,4.035896388213
1438300800,2015-07-31T00:00:00,0.907167771428571,0.195013931421314,0.454108153088857,7.95223268434286,1.70949212283924,3.98071206997692
1438387200,2015-08-01T00:00:00,0.909717942857143,0.195562141985829,0.455384712589714,7.97458748708571,1.71429773664777,3.99190239056144
1438473600,2015-08-02T00:00:00,0.915954857142857,0.196902891969571,0.458506774149286,8.02926027771428,1.72605075100526,4.01927038219264
1438560000,2015-08-03T00:00:00,0.923082857142857,0.198435198723571,0.462074893539286,8.09174432571428,1.73948295201083,4.05054851676538
1438646400,2015-08-04T00:00:00,0.923082857142857,0.198435198723571,0.462074893539286,8.09174432571428,1.73948295201083,4.05054851676538
1438732800,2015-08-05T00:00:00,0.9061536,0.1947959149048,0.453600481268,7.9433424576,1.70758099005548,3.97626181879529
1438819200,2015-08-06T00:00:00,0.914172685714286,0.196519778429057,0.457614658488429,8.01363776297143,1.72269237770912,4.01145009630957
1438905600,2015-08-07T00:00:00,0.901698514285714,0.193838204757543,0.451370363742572,7.90428917622857,1.69918570290462,3.95671260856738
1438992000,2015-08-08T00:00:00,0.907734171428571,0.195135690476514,0.454391680420857,7.95719774674286,1.71055946271712,3.98319747056923
1439078400,2015-08-09T00:00:00,0.900735428571429,0.193631170141286,0.450888264302143,7.89584676685714,1.69737083745851,3.95248652487259
1439164800,2015-08-10T00:00:00,0.910845257142857,0.195804480831771,0.455949021226286,7.98446952411428,1.71642207897131,3.99684912006962
1439251200,2015-08-11T00:00:00,0.935175085714286,0.201034666107257,0.468127996125429,8.19774480137143,1.76226988309622,4.10361001403551
1439337600,2015-08-12T00:00:00,0.929843314285714,0.199888494758943,0.465459029091571,8.15100649302857,1.75222254505689,4.08021384901672
1439424000,2015-08-13T00:00:00,0.934463314285714,0.200881656543943,0.467771699066572,8.19150541302857,1.7609286012642,4.10048671401757
1439510400,2015-08-14T00:00:00,0.939938742857143,0.202058709880229,0.470512577693714,8.23950301988571,1.77124665081008,4.1245132560631
1439596800,2015-08-15T00:00:00,0.918849257142857,0.197525101378771,0.459955646871286,8.05463258811428,1.73150503868631,4.03197120047369
1439683200,2015-08-16T00:00:00,0.915256457142857,0.196752756863371,0.458157170532286,8.02313810331428,1.72473466666431,4.01620575688602
1439769600,2015-08-17T00:00:00,0.897292457142857,0.192891034286371,0.449164788837286,7.86566567931429,1.69088280655433,3.93737853894765
1439856000,2015-08-18T00:00:00,0.878430514285714,0.188836280858543,0.439722916777571,7.70032188822857,1.65533883800599,3.85461108847219
1439942400,2015-08-19T00:00:00,0.905376342857143,0.194628827872029,0.453211403506714,7.93652902148571,1.7061163051262,3.97285116313986
1440028800,2015-08-20T00:00:00,0.908070857142857,0.195208067832571,0.454560217854286,7.96014913371429,1.71119392262032,3.98467486971067
1440115200,2015-08-21T00:00:00,0.928729028571428,0.199648956666086,0.464901242270143,8.14123866445714,1.75012275413491,4.07532428974007
1440201600,2015-08-22T00:00:00,0.951783428571429,0.204604962955286,0.476441765792143,8.34333353485714,1.79356710526603,4.17648851893393
1440288000,2015-08-23T00:00:00,0.875272511994857,0.204596929216171,0.450643649896786,7.67263884014692,1.79349668150896,3.95034223499522
1440374400,2015-08-24T00:00:00,0.798112552431428,0.207025698069686,0.426479824878643,6.9962546346139,1.81478726927887,3.73852214488618
1440460800,2015-08-25T00:00:00,0.719261132871428,0.206637204135086,0.399603396222643,6.30504309075094,1.81138173144816,3.50292337128769
1440547200,2015-08-26T00:00:00,0.636141486668571,0.208520931697314,0.373016066353857,5.5764162721367,1.82789448725866,3.26985883765791
1440633600,2015-08-27T00:00:00,0.549914546856,0.2067922774112,0.342634197829,4.8205509177397,1.81274110378658,3.00353137816901
1440720000,2015-08-28T00:00:00,0.456587158721143,0.205745532797429,0.310377315098714,4.00244303334954,1.80356534050226,2.72076754415533
1440806400,2015-08-29T00:00:00,0.367124815501714,0.206143092327543,0.280521679824571,3.21821613268803,1.80705034734324,2.45905304534219
1440892800,2015-08-30T00:00:00,0.372789258860571,0.209323715976514,0.284849905809857,3.26787064317177,1.83493169425012,2.49699427432921
1440979200,2015-08-31T00:00:00,0.373497412726286,0.209721349210657,0.285391009280929,3.27407831995862,1.83841734718062,2.50173758735662
1441065600,2015-09-01T00:00:00,0.380223889992,0.2134983121548,0.290530740027,3.33304261966987,1.87152620434898,2.54679246707668
1441152000,2015-09-02T00:00:00,0.379869878689714,0.198514140444771,0.282012016327643,3.32993935659404,1.74017495513887,2.47211733512812
1441238400,2015-09-03T00:00:00,0.383056111671429,0.186811576445914,0.276920136352881,3.35786987491174,1.63759027912488,2.42748191526935
1441324800,2015-09-04T00:00:00,0.385207875586286,0.173134814758143,0.27026052339131,3.37673223738938,1.51769978616988,2.36910374804822
1441411200,2015-09-05T00:00:00,0.383196298572,0.157744975038886,0.260768161587214,3.35909875328215,1.38279245119087,2.28589370447352
1441497600,2015-09-06T00:00:00,0.383610033694286,0.1440079868116,0.253291341884952,3.36272555536411,1.26237401239049,2.22035190296349
1441584000,2015-09-07T00:00:00,0.384518754586286,0.129772865972543,0.245759802010643,3.37069140270338,1.13758894311531,2.1543304244253
1441670400,2015-09-08T00:00:00,0.380543248352571,0.114347359237371,0.235362084727,3.33584211505864,1.0023689510748,2.06318403471688
1441756800,2015-09-09T00:00:00,0.379275003190286,0.113966271185486,0.234577688139667,3.32472467796604,0.999028333211968,2.05630801423232
1441843200,2015-09-10T00:00:00,0.391139435370857,0.117531349516457,0.241915717402333,3.42872829046093,1.03027980986126,2.12063317874885
1441929600,2015-09-11T00:00:00,0.392834410508571,0.118040663324571,0.24296404209,3.44358644251814,1.03474445470319,2.12982279296094
1442016000,2015-09-12T00:00:00,0.388374550657714,0.116700544432114,0.240205664647667,3.40449131106552,1.02299697249191,2.10564285630145
1442102400,2015-09-13T00:00:00,0.390976015248,0.1174822442976,0.241814643737333,3.42729574966397,1.02984935351276,2.11974716700146
1442188800,2015-09-14T00:00:00,0.390976015248,0.1174822442976,0.241814643737333,3.42729574966397,1.02984935351276,2.11974716700146
1442275200,2015-09-15T00:00:00,0.399895603688571,0.120162442640571,0.247331317438333,3.50548486193402,1.05334397218725,2.16810632866443
1442361600,2015-09-16T00:00:00,0.397294007837143,0.119380703333143,0.245722257165,3.48267927270039,1.04649124541833,2.15400130630839
1442448000,2015-09-17T00:00:00,0.387678341556,0.1164913443672,0.239775066479667,3.3983883420799,1.02116312472288,2.10186823276076
1442534400,2015-09-18T00:00:00,0.385870875618857,0.115948228814057,0.238657167389667,3.3825440956749,1.01640217378402,2.09206872933782
1442620800,2015-09-19T00:00:00,0.384093731005714,0.115414224349714,0.237558021726667,3.36696564599609,1.0117210906496,2.08243361845596
1442707200,2015-09-20T00:00:00,0.377531723952,0.1134424427424,0.233499487862667,3.30944309216323,0.994436453079878,2.04685651060414
1442793600,2015-09-21T00:00:00,0.372146604305143,0.111824297594743,0.230168846754,3.26223713333888,0.980251792715516,2.01766011064556
1442880000,2015-09-22T00:00:00,0.373467353924571,0.112221162423771,0.230985716808,3.27381482450279,0.98373070980678,2.02482079353893
1442966400,2015-09-23T00:00:00,0.381865048061143,0.114744539601943,0.236179604250333,3.34742901130398,1.00585063415063,2.07035041085842
1443052800,2015-09-24T00:00:00,0.382131639442286,0.114824646187886,0.236344488277333,3.34976595135108,1.00655284848301,2.0717957842391
1443139200,2015-09-25T00:00:00,0.388713335667429,0.116802344086629,0.240415199691333,3.40746110046068,1.02388934826339,2.10747964049423
1443225600,2015-09-26T00:00:00,0.397231002488571,0.119361771200571,0.245683289005,3.48212696781482,1.04632528634421,2.15365971141783
1443312000,2015-09-27T00:00:00,0.405361448938286,0.121804844583086,0.250711886502,3.55339846139301,1.06774126761533,2.19774039707653
1443398400,2015-09-28T00:00:00,0.409620216718286,0.123084538419086,0.253345890567,3.59073081975249,1.07895906378171,2.22083007671032
1443484800,2015-09-29T00:00:00,0.416202044204571,0.125062275759771,0.257416683164667,3.64842711949727,1.09629590931016,2.25651464462147
